222;Correlativo suprimido;falácia do contraste perdido, falácia do relativo suprimido;;A tentativa de redefinir um correlativo (uma das duas opções mutuamente exclusivas) de modo que uma alternativa englobe a outra, ou seja, tornando uma alternativa impossível. A redefinição, portanto, torna a palavra que está redefinindo essencialmente sem sentido.;A Pessoa 1 afirma que todas as coisas são X ou não X (os correlativos: X–não X). A pessoa 2 define X de tal forma que todas as coisas que você afirma não serem X estão incluídas em X (o correlativo suprimido: não X).;Recusar-se a ceder a um falso dilema não é o mesmo que cometer a falácia correlativa suprimida. No exemplo #1, embora não se possa estar com fome e sem fome, pode-se estar com um pouco de fome. Rick: Preciso saber se devemos parar para almoçar ou não. Você está com fome ou sem fome, qual é? Tina: Estou com um pouco de fome, então vá em frente e pare se estiver com fome, senão posso esperar. Observe que essa falácia não é cometida porque Tina não tentou redefinir “com fome”, então “sem fome” é essencialmente impossível.;;;;sempre que apresentar apenas duas opções, reserve um momento para considerar se essas são realmente suas duas opções. 
223;falácia da sobrevivência;viés de sobrevivência;;"Isso é melhor resumido como """"homens mortos não contam histórias"""". Em sua forma geral, a falácia da sobrevivência baseia uma conclusão em um número limitado de testemunhos de """"vencedores"""" devido ao fato de não podermos ou não ouvirmos os testemunhos dos perdedores. Isso se baseia no viés cognitivo chamado viés de sobrevivência. ";Existem X vencedores e Y perdedores. Apenas ouvimos os testemunhos dos vencedores. Portanto, nossa conclusão é baseada em X vencedores.;;;;;se alguém está vendendo a você serviços de investimento ou uma religião, pense sobre o viés de sobrevivência e como você pode estar chegando a uma conclusão imprecisa. 
224;Falácia do Atirador de Elite do Texas;ilusão de agrupamento;;Ignorar a diferença enquanto se concentra nas semelhanças, chegando assim a uma conclusão imprecisa. Semelhante à falácia do jogador, este é um exemplo de inserção de significado na aleatoriedade. Isso também é semelhante à falácia pós-designação, mas com a falácia do atirador de precisão do Texas, o foco geralmente é resultado de engano deliberado.;X e Y são comparados por vários critérios. Uma conclusão é feita com base apenas nos critérios que produzem o resultado desejado.;nunca é uma boa ideia ignorar as diferenças nos dados e focar apenas nas semelhanças.;;o nome “falácia do atirador de precisão do Texas” vem da ideia de que alguém poderia atirar aleatoriamente em um celeiro e, em seguida, desenhar um alvo ao redor do maior aglomerado, fazendo parecer que era um atirador de elite.;;
;;;;;;;;;;
225;tokenismo;;;Interpretar um gesto simbólico como um substituto adequado para a coisa real.;O problema X existe. A solução Y é oferecida. A solução Y é inadequada para resolver o problema X, mas aceita como adequada.;Se um gesto simbólico for visto como um símbolo, e não como um substituto adequado, não é uma falácia. Sei que tenho um problema de peso e estou tentando. Até agora, substituí meu desjejum habitual de rosquinhas por uma única toranja.;;algumas tentativas de resolver o racismo são estúpidas com “S” maiúsculo.;;
;;;;;;;;;;
226;Falácia crítica traidora;;ergo decedo;"Responder a críticas atacando a percepção de favorabilidade de uma pessoa a um exogrupo ou antipatia pelo endogrupo como a razão subjacente para a crítica, em vez de abordar a crítica em si, e sugerir que ela fique longe do assunto e/ou saia o grupo interno. Isso geralmente é feito dizendo algo como: """"Bem, se você não gosta, saia!"""" ";A pessoa 1 oferece críticas contra o grupo 1. A pessoa 2 responde à crítica perguntando de forma dissimulada por que ela não sai do grupo 1.;Expressões repetidas de favoritismo para o grupo externo e antipatia pelo grupo interno podem justificar uma resposta do tipo por que você não se junta ao grupo externo.;;;;lembre-se do velho ditado sobre a grama do vizinho ser mais verde. 
227;Dois erros fazem um direito;;;Quando uma pessoa tenta justificar uma ação contra outra pessoa porque a outra pessoa tomou ou tomaria a mesma ação contra ele ou ela.;A pessoa 1 fez X à pessoa 2. Portanto, a pessoa 2 tem justificativa para fazer X à pessoa 1. A pessoa 1 acredita que a pessoa 2 faria X à pessoa 1. Portanto, a pessoa 1 tem justificativa para fazer X à pessoa 2.;Pode haver muito debate sobre o que exatamente é “retribuição justificada” ou “medidas preventivas justificadas”.;;Três esquerdas fazem uma direita.;;
;;;;;;;;;;
228;Falácia do Tipo-Token;;;A falácia type-token é cometida quando uma palavra pode se referir a um tipo (representando um conceito descritivo abstrato) ou a um token (representando um objeto que instancia um conceito) e é usada de uma maneira que não deixa claro a quem se refere para. Esta é uma forma mais específica da falácia da ambigüidade.;É feita referência ao tipo. A resposta refere-se ao token. É feita referência ao token.Response refere-se ao tipo.;;;;;Como sempre, seja o mais claro possível em sua comunicação e evite confusões desnecessárias. 
229;Infalseabilidade;não testabilidade;;Afirmar com confiança que uma teoria ou hipótese é verdadeira ou falsa, mesmo que a teoria ou hipótese não possa ser contestada por uma observação ou pelo resultado de qualquer experimento físico, geralmente sem fortes evidências ou boas razões. Fazer afirmações infalsificáveis é uma forma de deixar o reino do discurso racional, uma vez que afirmações infalsificáveis geralmente são baseadas na fé e não fundamentadas em evidências e razão.;X é verdadeiro (quando X não pode ser demonstrado como falso);Todas as alegações infalsificáveis não são falaciosas, eles são apenas infalsificáveis. Contanto que o ceticismo adequado seja mantido e as evidências adequadas sejam fornecidas, pode ser uma forma legítima de raciocínio.;;;;nunca assuma que você deve estar certo simplesmente porque não pode ser provado que está errado. 
230;Falácia de inclusão irracional;;;Tentativa de ampliar os critérios de inclusão em um grupo de má fama ou associado a um rótulo negativo a ponto de a definição do termo ser substancialmente alterada para condenar ou criminalizar um comportamento muito menos malicioso ou deletério.;A pessoa A é acusada de mau comportamento X. Grupo Y tradicionalmente não inclui indivíduos com mau comportamento X Diz-se que a pessoa A faz parte do grupo Y por mau comportamento X. A pessoa A é acusada de mau comportamento X. Rótulo Y tradicionalmente não inclui mau comportamento X A pessoa A recebe o rótulo Y por mau comportamento X.;Consulte o apelo à definição. Os termos mudam e evoluem, assim como os critérios. O que torna isso uma falácia é a) a definição é alterada substancialmente e b) com o objetivo de condenar ou criminalizar um comportamento muito menos malicioso ou deletério.;;"isso não é diferente do fenômeno """"todos ganham um troféu"""", em que a definição (implícita) de """"vencedor"""" é alterada substancialmente para incluir todos os que perderam também (""""vocês são todos vencedores"""", diz o treinador). Isso pode ser bom para levantar o ânimo, mas é antitético para a razão. ";;
;;;;;;;;;;
231;Contraste Injustificado;alguns são/alguns não são;;Assumir que implicatura significa implicação, quando logicamente não significa. Implicatura é uma relação entre o fato de alguém fazer uma afirmação e uma proposição. A implicação é uma relação entre as proposições, ou seja, os significados das afirmações.;Alguns S são P. Portanto, alguns S não são P. Alguns S não são P. Portanto, alguns S são P.;;;essa é outra daquelas falácias estranhas incluídas para fins de integridade. As pessoas normalmente não usam “alguns” no lugar de “todos” ou “nenhum”.;;
;;;;;;;;;;
232;Erro de menção de uso;UME;;Confundir a palavra usada para descrever uma coisa com a própria coisa. Para evitar esse erro, costuma-se colocar a palavra usada para descrever a coisa entre aspas. Essa falácia é mais comum quando usada como um equívoco.;“X” é o mesmo que X.;Quando esta “falácia” é usada em humor e enigmas.;;Que parte de Londres fica na França? A letra “n”. Explicação: As palavras (menção), “meu filho”, são compostas por cinco letras. Meu filho (uso) é feito de moléculas.;;
;;;;;;;;;;
233;Analogia Fraca;analogia ruim, analogia falsa, analogia falha, analogia questionável, argumento de semelhança espúria, metáfora falsa;;Quando uma analogia é usada para provar ou refutar um argumento, mas a analogia é muito diferente para ser eficaz, ou seja, é mais diferente do argumento do que semelhante ao argumento.;X é como Y. Y tem a propriedade P. Portanto, X tem propriedade P. (mas X realmente não é muito parecido com Y);É importante notar que as analogias não podem ser “defeituosas” ou “corretas”, e mesmo chamá-las de “boas” ou “ruins” não é tão preciso quanto referir-se a elas como “fracas” ou “fortes”. O uso de uma analogia é um argumento em si, cuja força é muito subjetiva. O que é fraco para uma pessoa, é forte para outra.;;;;as analogias são formas muito úteis, poderosas e persuasivas de comunicar ideias. Use-os - apenas torne-os fortes. 
234;Ignorância voluntária;;;Recusar-se a mudar de ideia ou considerar informações conflitantes com base no desejo de manter as crenças existentes.;acredito X. Você tem evidências para Y. Não quero ver porque não quero parar de acreditar em X, então X ainda é verdade.;;;;;
;;;;;;;;;;
235;pensamento positivo;;;Quando o desejo de que algo seja verdadeiro é usado no lugar de/ou como evidência da veracidade da alegação. O pensamento positivo, mais como um viés cognitivo do que uma falácia lógica, também pode fazer com que a pessoa avalie as evidências de maneira muito diferente com base no resultado desejado.;Eu gostaria que X fosse verdade. Portanto, X é verdadeiro.;Quando o pensamento positivo é expresso como uma esperança, desejo ou oração e nenhuma crença é formada como resultado, então não é uma falácia porque nenhum argumento direto ou indireto está sendo feito. Eu realmente espero não ter que passar minha eternidade com minha tia Edna, que realmente me amou, mas ela me deixou louco com sua tagarelice constante.;;;;Desejar que algo seja verdade é uma técnica poderosa quando e somente quando: a) você tem influência sobre o que deseja que seja verdade e b) você age para torná-lo realidade - não apenas deseja que se torne realidade seja verdadeiro. 
